domain,ecotype,asn,country,http_status,publishers,file_formats,download_hosts,title_count,severity,active,latest_year,is_piracy
stevens-mobile-ios.soft112.com,mobile,,,OK,Square Enix; Capcom; Activision; Sega; Konami; Valve,,,5,4,True,2026,True
stevens-mobile.soft112.com,mobile,,,OK,Square Enix; Capcom; Activision; Sega; Konami; Valve,,,5,4,True,2026,True
stick-nodes-pro.soft112.com,unclassified,,,OK,Square Enix; Capcom; Activision; Konami; Valve,,,5,4,True,2026,True
stick-war-legacy.freedown.io,unclassified,AS13335,US,OK,Nintendo; Capcom; EA; Activision; Rockstar; Sega; Konami; Valve,,,14,2,False,2024,True
stickman-party-1-2-3-4-player-games-free.apk.cafe,mobile,AS60144,LV,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Bandai Namco; Sega; Konami; 2K Games,ISO; APK,,4,4,True,2026,True
stips-creditacceptance-com.mutawakkil.com,unclassified,AS14061,US,OK,Activision; Rockstar,,,5,2,True,2025,False
stirfry-stunts-we-bare-bears.apk.cafe,mobile,AS60144,LV,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Bandai Namco; Sega; Konami; 2K Games,ISO; APK,,1,4,True,2026,True
stock.adobe.com,unclassified,,,OK,,,,0,1,False,,False
stonedeep.luadist.org,unclassified,AS13335,US,OK,Nintendo; Square Enix; Sony; EA; Ubisoft; Activision; Rockstar; Sega; Konami; 2K Games; Valve,,,2,4,True,2026,True
stopgame.ru,unclassified,AS57724,RU,OK,Nintendo; Square Enix; Capcom; Sony; EA; Ubisoft; Rockstar; Bethesda; CD Projekt; 2K Games; Microsoft,,,13,4,True,2026,False
store.bandainamcoent.eu,unclassified,AS399566,US,OK,Nintendo; Square Enix; Sony; Ubisoft; Activision; Bandai Namco; Sega; CD Projekt; FromSoftware; Valve,,,8,4,True,2026,False
store.epicgames.com,unclassified,,,OK,Square Enix; Capcom; Activision,,,0,2,False,,False
store.eu.square-enix-games.com,unclassified,,,OK,Nintendo; Square Enix; Sony; Ubisoft; Activision; Konami; Microsoft,,,5,4,True,2026,True
store.my.games,unclassified,AS207230,NL,OK,Nintendo; Square Enix; Sony; EA; Activision; Konami,,,1,4,True,2026,False
store.playstation.com,unclassified,,,OK,Square Enix; Capcom; EA; Activision; Sega; 2K Games; Valve,,,5,4,True,2026,False
store.ubi.com,unclassified,,,OK,Sony; Ubisoft; Activision; Sega; Konami,,,1,4,True,2026,True
store.ubisoft.com,ROM,,,OK,Sony; Ubisoft; Activision; Sega; Konami,,,1,4,True,2026,True
storemags.com,unclassified,AS63949,US,OK,Activision,,,0,1,False,,False
storyblocks-stockaudios-downloader.beatsnoop.com,mobile,,,OK,Sony; Activision; Sega,torrent,,2,3,False,,True
storyblocks-stockvideos-downloader.beatsnoop.com,unclassified,,,OK,Sony; Activision; Sega,torrent,,2,3,False,,True
storytellergame.io,unclassified,AS13335,US,OK,Nintendo; Capcom; Activision; Rockstar; Bandai Namco; Konami,,,9,4,True,2026,True
straitstimes-com.mutawakkil.com,unclassified,AS14061,US,OK,Activision; Rockstar; Bethesda,,,5,4,True,2026,True
stremio.com,unclassified,AS13335,US,OK,Activision; Sega,,,6,3,True,2026,True
strictlylimitedgames.com,unclassified,AS13335,CA,OK,Nintendo; Ubisoft; Activision; Sega; Konami,,,1,3,True,,False
studio-foss.com,unclassified,AS42831,GB,OK,Nintendo; Sony; Activision; Rockstar; Konami,,,3,4,True,2026,True
subsplease.org,unclassified,AS13335,US,OK,Nintendo; Rockstar,,,3,3,True,2026,False
subway-princess-runner.en.aptoide.com,unclassified,,,OK,Nintendo; Square Enix; Capcom; EA; Ubisoft; Activision; Rockstar; Sega; Konami,ISO; ROM,,9,4,True,2026,True
subway-princess-runner1.apk.cafe,mobile,AS60144,LV,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Bandai Namco; Sega; Konami; 2K Games; Valve,ISO; APK,,4,4,True,2026,True
sunshinethegame.com,unclassified,AS16509,US,EMPTY,,,,0,0,False,,False
super-sus.ru.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega; Konami; 2K Games,ISO; ROM; APK,,9,4,True,2026,True
superflight.luadist.org,unclassified,AS13335,US,OK,Nintendo; Square Enix; Sony; EA; Ubisoft; Activision; Rockstar; Sega; Konami; 2K Games; Valve,,,2,4,True,2026,True
superreply.co,unclassified,AS13335,US,EMPTY,,,,0,0,False,,False
superuser.com,unclassified,AS13335,US,OK,Nintendo; Square Enix; Ubisoft; Activision; Rockstar; Sega; Konami; CD Projekt,ISO,,2,4,True,2026,False
support.fanatics.live,unclassified,AS13335,US,OK,Square Enix; Capcom; Ubisoft; Activision; Rockstar; Sega; Konami; Microsoft; Valve,repack; ISO,,0,5,True,2026,True
support.gameforge.com,unclassified,,,OK,Nintendo; Square Enix; Activision; Rockstar; Valve,,,1,4,True,2026,True
sur.ly,unclassified,AS14618,US,OK,Ubisoft; Activision; Rockstar; Valve,PKG,,2,4,True,2026,False
surgesnap.com,unclassified,AS200019,RU,EMPTY,,,,0,0,False,,False
sushi-roll-3d.en.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega; Konami,ISO; ROM,,9,4,True,2026,True
sushi-roll-3d.ru.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega; Konami,ISO; ROM,,9,4,True,2026,True
suzeraingame.com,unclassified,AS53831,US,OK,Nintendo; Capcom; Sony; Ubisoft; Activision; Rockstar; Sega; Konami,,,7,4,True,2026,True
sv.safetydetectives.com,unclassified,AS13335,US,OK,Nintendo; Capcom; Sony; EA; Ubisoft; Activision; Rockstar; Konami,repack; ISO,,11,5,True,2026,True
sv.vpnmentor.com,unclassified,AS13335,US,OK,Nintendo; Square Enix; Capcom; Sony; EA; Ubisoft; Activision; Rockstar; Sega; CD Projekt,ISO,,5,4,True,2026,True
sv.wikipedia.org,unclassified,,,OK,Ubisoft; Activision; Sega; Konami; Valve,,,0,4,True,2026,True
sv.y8.com,unclassified,,,OK,Square Enix; Activision; Bandai Namco; 2K Games,,,0,3,True,,True
sv368.poker,unclassified,AS13335,US,OK,Nintendo; Capcom; Activision; Rockstar; Sega; Konami; Microsoft; Valve,,,2,4,True,2026,True
sway.cloud.microsoft,unclassified,,,OK,Nintendo; Capcom; Ubisoft; Activision; Sega; Konami; Valve,,,1,4,True,2026,True
sway.office.com,unclassified,,,OK,Nintendo; Capcom; Ubisoft; Activision; Sega; Konami; Valve,,,1,4,True,2026,True
sweet-home-story.soft112.com,unclassified,,,OK,Square Enix; Capcom; Activision; Konami; Valve,APK,,5,4,True,2026,True
swiftkey-keyboard.apk.cafe,mobile,AS60144,LV,OK,Nintendo; Capcom; Activision; Rockstar; Sega; Konami; 2K Games,APK,,6,4,True,2026,True
swiftuploads.com,unclassified,AS13335,US,OK,Capcom; EA,,,0,1,False,,False
switch-roms.org,ROM,AS13335,US,OK,Nintendo; Capcom,,,0,1,False,,False
switchgamesmall.icu,unclassified,AS13335,US,OK,Nintendo; Sony; Activision,ISO; DDL,,3,4,True,2026,False
switchrom.io,ROM,AS13335,US,OK,Nintendo; Activision; Rockstar; Bandai Namco; Konami; 2K Games,ISO,,7,4,True,2026,True
switchrom.net,ROM,,,OK,Nintendo; Capcom,,,0,1,False,,False
switchroms.io,ROM,,,OK,Nintendo; Activision; Rockstar; Bandai Namco; Konami; 2K Games,ISO,,7,4,True,2026,True
switchroms.org,ROM,AS13335,US,OK,Nintendo; Capcom; Sony; Activision; Rockstar,DDL,mega.nz; 1fichier.com,0,4,True,2026,False
switchroms.sa.com,ROM,AS13335,US,OK,Nintendo; Capcom; Activision; Sega; Konami,NSP/XCI,,17,4,True,2025,True
switchromz.com,ROM,,,OK,Nintendo; Square Enix; Capcom; Sony; EA; Ubisoft; Activision; Rockstar; Bandai Namco,NSP/XCI,,9,5,True,2026,True
swizzin.ltd,unclassified,AS54113,US,OK,Nintendo; Sony; Activision; Sega,,,5,2,False,2023,True
sysin.org,unclassified,AS54113,US,OK,Sony; Activision; Konami,,,15,4,True,2026,False
systembooster.minitool.com,unclassified,AS13335,US,OK,Konami,,,5,1,False,,True
szene.link,unclassified,AS13335,US,OK,Nintendo; Sony; Activision; Bethesda; CD Projekt,DDL,,9,4,True,2026,True
t.me,unclassified,AS62041,AG,OK,Activision,,,0,3,True,2026,False
ta.y8.com,unclassified,,,OK,Nintendo; Square Enix; Sony; Ubisoft; Activision; Bandai Namco; Konami; CD Projekt; 2K Games,,,6,4,True,2026,True
tabsgame.ru,unclassified,AS9123,RU,OK,Sony; Activision; Bethesda; Sega,,,4,4,True,2026,True
tabulator.info,unclassified,AS16509,US,OK,Square Enix; Activision,repack,,4,4,True,2026,True
takemeback.to,unclassified,AS13335,US,OK,Square Enix; Sony; Activision; Rockstar; Konami,ISO; torrent,,6,5,True,2026,False
tamhongame.com,unclassified,AS13335,US,OK,Nintendo; Capcom; Sony; EA; Ubisoft; Activision; Rockstar; Bandai Namco; Sega; Konami; FromSoftware; 2K Games,,,10,4,True,2026,True
tanki.su,unclassified,AS210756,RU,OK,Sony; Activision; Sega; Valve,,,4,4,True,2026,False
taobao.com,unclassified,AS37963,CN,OK,Nintendo; Activision; Rockstar,,,0,4,True,2026,False
taodung.com,unclassified,,,OK,Capcom,,,0,1,False,,False
tap-cash-rewards-make-money.apk.cafe,mobile,AS60144,LV,OK,Nintendo; Square Enix; Capcom; Activision; Rockstar; Sega; Konami; 2K Games,ISO; APK,,1,4,True,2026,True
tap.io,unclassified,AS396982,US,OK,Nintendo; Square Enix; EA; Activision; Rockstar; Bandai Namco,,,12,4,True,2026,True
tapochek.net,unclassified,AS51852,PA,ERROR,,,,0,0,False,,False
taptap.io,unclassified,,,OK,Nintendo; Ubisoft; Activision; Rockstar,,,12,4,True,2026,True
tastygames.org,unclassified,,,EMPTY,,,,0,0,False,,False
tcwpodcast.podbean.com,unclassified,,,OK,Nintendo; Square Enix; EA; Ubisoft; Activision; Bethesda; Sega,,,1,4,True,2026,True
te.y8.com,unclassified,,,OK,Nintendo; Square Enix; Sony; Ubisoft; Activision; Bandai Namco; Konami; CD Projekt; 2K Games,,,7,4,True,2026,True
teacherspayteachers.com,unclassified,AS14618,US,OK,Nintendo; Sony; Ubisoft; Activision; Sega; Konami,,,5,4,True,2026,False
teamninja-studio.com,unclassified,AS16509,US,OK,Square Enix; Rockstar,,,1,1,False,,False
teamviewer.com,unclassified,AS16509,US,OK,Nintendo; Sony; Activision; Sega; Valve,,,16,4,True,2026,True
teamviewer.en.lo4d.com,unclassified,AS13213,US,OK,Activision; Rockstar,,,1,3,True,2026,True
techbaked.com,unclassified,AS13335,US,OK,Capcom; Ubisoft; Activision; Rockstar; Konami,PKG,,1,4,True,2026,False
techbigs.games,unclassified,AS13335,US,OK,Square Enix; Activision; Rockstar,APK,,5,4,True,2026,True
techblogcorner.com,unclassified,AS47583,DE,OK,Activision; Rockstar,,,2,3,True,2026,False
techcommuters.com,unclassified,AS140641,IN,OK,Nintendo; Square Enix; Capcom; Sony; Ubisoft; Activision; Rockstar; Konami,ISO; torrent,,0,5,True,2026,False
techcult.com,unclassified,AS13335,US,OK,Nintendo; Square Enix; Capcom; Sony; EA; Ubisoft; Activision; Rockstar; Konami; 2K Games; Valve,,,3,4,True,2026,False
technadu.com,unclassified,AS13335,US,OK,Nintendo; Square Enix; Capcom; Sony; EA; Activision; Rockstar; Sega; Konami; 2K Games; Microsoft; Valve,repack; ISO,,0,5,True,2026,True
technofizi.net,unclassified,AS13335,US,OK,Nintendo; Sony; Activision; Rockstar; Konami,ISO,,0,4,True,2026,False
technosteria.com,unclassified,AS14061,US,EMPTY,,,,0,0,False,,False
techonation.com,unclassified,AS13335,US,OK,Sony; Activision,APK,,1,3,True,2026,True
techpout.com,unclassified,AS13335,US,OK,Nintendo; Capcom; Ubisoft; Activision; Sega; Konami,,,0,4,True,2026,True
techshout.com,unclassified,AS13335,US,OK,Capcom,,,0,1,False,,False
techspot.com,unclassified,AS13335,US,OK,Capcom,,,0,1,False,,False
techstore.co.ug,unclassified,,,EMPTY,,,,0,0,False,,False
techtoroms.com,ROM,AS13335,US,OK,Nintendo; Square Enix; Capcom; Sony; EA; Ubisoft; Activision; Rockstar; Bandai Namco; Sega; Konami; CD Projekt; Microsoft,ISO,,6,4,True,2026,True
techviral.net,unclassified,AS13335,US,OK,Square Enix; Ubisoft; Activision; Rockstar; Konami,,,0,4,True,2026,True
techworm.net,unclassified,AS13335,US,OK,Nintendo; Square Enix; Sony; Ubisoft; Activision; Rockstar; Sega; Konami,,,0,4,True,2026,False
tecno-spot.en.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega,ISO; ROM,,9,4,True,2026,True
tecnobits.net,unclassified,AS47583,GB,OK,Nintendo; Sony; Activision; Rockstar; Sega; Konami; CD Projekt; Microsoft,,,12,4,True,2026,False
telecharger-jeuxpc.fr,unclassified,AS43588,MD,ERROR,,,,0,0,False,,False
telegramchannels.me,unclassified,AS13335,US,OK,Capcom,,,0,1,False,,False
telegramic.org,unclassified,AS13335,US,OK,Sony; Activision; Rockstar,,,0,2,False,,False
telemundocentraltexas.com,unclassified,AS16509,US,OK,Square Enix; Capcom; Sony; Activision; Rockstar; Sega; Konami,,,0,4,True,2026,True
template.net,unclassified,AS396982,US,ERROR,,,,0,0,False,,False
templates.beatsnoop.com,unclassified,,,OK,Nintendo; Square Enix; Activision; Sega; Konami,,,4,2,False,,True
temple-run-2.en.aptoide.com,unclassified,,,OK,Nintendo; Square Enix; Capcom; EA; Ubisoft; Activision; Rockstar; Sega,ISO,,1,4,True,2026,True
temple-run-oz.soft112.com,unclassified,,,OK,Square Enix; Capcom; Activision; Konami; Valve,,,5,4,True,2026,True
temple-run.apk.cafe,mobile,AS60144,LV,OK,Nintendo; Square Enix; Capcom; EA; Ubisoft; Activision; Rockstar; Bandai Namco; Sega; Konami; 2K Games,ISO; APK,,6,4,True,2026,True
temple-run.en.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega; Konami,ISO; ROM,,9,4,True,2026,True
tendoku.com,unclassified,AS13335,US,OK,,,,1,1,False,,False
tengrinews.kz,unclassified,AS9198,KZ,OK,Nintendo; Ubisoft; Activision; Konami; CD Projekt,,,2,4,True,2026,False
tenorshare.ai,unclassified,AS13335,US,OK,Nintendo; Ubisoft; Activision; Sega; Konami,,,6,4,True,2026,True
tenorshare.com,unclassified,,,OK,Nintendo; Capcom; Ubisoft; Activision; Konami,,,5,4,True,2026,True
tenorshare.ru,unclassified,,,OK,Nintendo; Capcom; Ubisoft; Activision; Konami,,,8,4,True,2026,True
territorial-io.en.softonic.com,unclassified,,,EMPTY,,,,0,0,False,,False
territorial-io.en.uptodown.com,unclassified,,,OK,Square Enix; Capcom; Sony; EA; Activision; Rockstar; Konami,,,12,4,True,2026,False
territorial-io.in.uptodown.com,unclassified,,,OK,Square Enix; Capcom; Sony; Activision; Rockstar; Konami,,,12,4,True,2026,True
territorial-io.uptodown.com,unclassified,,,OK,Square Enix; Capcom; Sony; Activision; Rockstar; Sega; Konami,,,9,4,True,2026,True
testdevelocidad.es,unclassified,AS212238,US,OK,Activision; Rockstar; Sega; Konami,,,11,2,False,2024,True
tf4-game.apk.cafe,mobile,AS60144,LV,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Bandai Namco; Sega; Konami; 2K Games,ISO; APK,,1,4,True,2026,True
tgstat.com,unclassified,AS13335,US,OK,Nintendo; CD Projekt,,,1,1,False,2023,False
th.bignox.com,unclassified,,,OK,Nintendo; Activision; Rockstar; Sega,APK,,7,4,True,2026,True
th.minecraft.wiki,unclassified,AS13335,US,OK,Nintendo; Square Enix; Activision; Sega; Valve,,,1,4,True,2026,True
th.softmany.com,unclassified,AS13335,US,OK,Square Enix; Capcom; Sony; Activision; Rockstar; Konami,ISO,,9,3,True,2025,True
th.vpnmentor.com,unclassified,AS13335,US,OK,Nintendo; Square Enix; Capcom; Sony; EA; Activision; Rockstar; Sega; CD Projekt,ISO,,2,4,True,2026,True
th.wikipedia.org,unclassified,,,OK,Nintendo; Activision; Sega; Konami; CD Projekt; Valve,,,0,4,True,2026,True
th.y8.com,unclassified,,,OK,Nintendo; Square Enix; Sony; Ubisoft; Activision; Bandai Namco; Konami; CD Projekt; 2K Games,,,7,4,True,2026,True
thatoneprivacysite.net,unclassified,AS14061,US,OK,Nintendo; Capcom; Sony; EA; Ubisoft; Activision; Rockstar; Sega; Konami; Valve,repack; ISO,,9,5,True,2026,True
the-ants-soe.en.aptoide.com,unclassified,,,OK,Nintendo; Square Enix; Capcom; EA; Ubisoft; Activision; Rockstar; Sega; Konami; 2K Games,ISO; ROM; APK,,10,4,True,2026,True
the-ants-soe.ru.aptoide.com,unclassified,,,OK,Nintendo; Square Enix; Capcom; EA; Ubisoft; Activision; Rockstar; Sega; Konami; 2K Games,ISO; ROM; APK,,10,4,True,2026,True
the-baby-in-yellow.en.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega; Konami,ISO; ROM,,9,4,True,2026,True
the-baby-in-yellow.ru.aptoide.com,unclassified,,,OK,Nintendo; Square Enix; Capcom; EA; Ubisoft; Activision; Rockstar; Sega; Konami,ISO; ROM,,9,4,True,2026,True
the-last-of-us-part-ii-remastered.luadist.org,unclassified,AS13335,US,OK,Nintendo; Square Enix; Sony; EA; Ubisoft; Activision; Rockstar; Sega; Konami; 2K Games; Valve,,,2,4,True,2026,True
the-observer-xt.software.informer.com,unclassified,AS13335,US,OK,Capcom; Activision; Rockstar; Konami,,,0,4,True,2026,True
the-ranch-of-rivershine.luadist.org,unclassified,AS13335,US,OK,Nintendo; Square Enix; Sony; EA; Ubisoft; Activision; Rockstar; Sega; Konami; 2K Games; Valve,,,2,4,True,2026,True
theartistsjd.com,unclassified,AS13335,US,OK,Ubisoft,,,1,2,True,2025,False
thebestfetishsites.com,unclassified,AS13335,US,OK,Nintendo; Capcom; Sony; Ubisoft; Activision; Rockstar; Bandai Namco; Sega; Konami; CD Projekt; Valve,,,110,4,True,2026,True
theboozybungalow.com,unclassified,AS13335,US,OK,Nintendo; Ubisoft; Activision; Konami,,,5,2,False,,False
thebyrut.org,unclassified,AS22612,US,OK,,,,0,1,False,,False
thecommunity.ru,unclassified,AS9123,RU,OK,Square Enix; Activision; Rockstar,,,1,4,True,2026,False
thecyberexpress.com,unclassified,AS13335,US,OK,Nintendo; Ubisoft; Activision; Rockstar; Sega; Konami; Valve,ISO,,3,4,True,2026,False
thegamerbr.com,unclassified,AS19871,US,EMPTY,,,,0,0,False,,False
thegamesdownload.co,unclassified,,,EMPTY,,,,0,0,False,,False
thegamesdownload.net,unclassified,AS6698,UA,OK,Nintendo; Activision; Rockstar; Konami,,,3,4,True,2026,False
thegamesdownload.org,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Bandai Namco; 2K Games; Valve,repack,,0,5,True,2026,True
thehubgame.org,unclassified,AS13335,US,OK,Nintendo; Capcom; EA; Ubisoft; Rockstar; Bandai Namco; Sega; Konami; FromSoftware,repack,,1,5,True,2026,True
thelastdb.games,unclassified,AS13335,US,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Bethesda; Bandai Namco; Sega; Konami; CD Projekt; FromSoftware; 2K Games; Valve,,,6,4,True,2026,True
thelastgame.org,unclassified,AS57724,RU,OK,Square Enix; Sony; CD Projekt,,,0,4,True,2026,False
thelastgame.ru,unclassified,AS57724,RU,OK,Nintendo; Activision; Rockstar,,,0,4,True,2026,True
thelastgames.org,unclassified,,,EMPTY,,,,0,0,False,,False
thelasttor.org,unclassified,AS133618,AU,OK,,,,0,2,True,,False
thelastupd.org,unclassified,AS13335,US,OK,Nintendo; Square Enix; Rockstar; Bethesda; Bandai Namco; Sega; Konami; FromSoftware; 2K Games,,,1,4,True,2026,False
themeforest.net,unclassified,AS13335,US,OK,Nintendo; Square Enix; Activision; Sega; CD Projekt,,,11,4,True,2026,False
themegrill.com,unclassified,AS13335,US,OK,Nintendo; Square Enix; Sony; EA; Ubisoft; Activision; Rockstar; Bethesda; Konami; CD Projekt; Valve,PKG,,8,4,True,2026,True
themepalace.com,unclassified,AS13335,US,OK,Nintendo; Sony; Ubisoft; Activision; Rockstar; Sega,,,16,4,True,2026,False
themeplaza.art,unclassified,AS16276,FR,OK,Nintendo; Capcom; Activision; Rockstar; Sega,,,0,4,True,2026,True
themesinfo.com,unclassified,AS13335,US,OK,Capcom; Activision,,,5,3,True,2026,True
themorning.com,unclassified,AS53831,US,OK,Sony; Ubisoft; Activision; Rockstar; Sega,,,3,3,True,,False
theoldcomputer.com,unclassified,AS205654,GB,OK,Nintendo; Activision; Rockstar; Sega,ROM,,0,4,True,2026,True
thepcgames.net,unclassified,,,OK,Nintendo; Capcom; Sony; Ubisoft; Activision; Rockstar; Microsoft,ISO,,0,4,True,2026,True
thepcgames.pro,unclassified,,,OK,Nintendo; Capcom; Sony; Ubisoft; Activision; Rockstar; Bandai Namco; Sega; Microsoft,ISO,,0,4,True,2026,True
thepcgamesbox.com,unclassified,AS13335,US,OK,Nintendo; EA; Activision; Rockstar; Bethesda; Sega; Valve,,,3,4,True,2026,True
thepetiteplanner.com,unclassified,AS13335,US,OK,Nintendo; Activision; Rockstar; Sega; Konami,,,1,4,True,2026,False
thepinkcraftbox.com,unclassified,AS394303,US,OK,Nintendo; Sony; Ubisoft; Activision; Rockstar; Konami,,,8,4,True,2026,False
thepiratebay.org,unclassified,AS13335,US,OK,,,,0,1,False,,True
thepiratebay.rocks,unclassified,AS13335,US,OK,,,,0,1,False,,True
thepiratedownload.us,unclassified,AS133618,AU,OK,,,,0,2,True,,False
thepiratesociety.org,unclassified,AS13335,US,OK,,,,0,1,False,,True
theprintablecalendar.com,unclassified,AS31898,US,EMPTY,,,,0,0,False,,False
thesimsresource.com,unclassified,AS13335,US,OK,Nintendo; EA; Ubisoft; Activision; Rockstar; Sega; Konami,,,7,4,True,2026,True
thesun.co.uk,unclassified,AS2635,US,OK,Nintendo; Square Enix; Sony; EA; Ubisoft; Activision; Rockstar; Sega; Konami; 2K Games,ISO,,0,4,True,2026,False
theverge.com,unclassified,AS54113,US,OK,Nintendo; Square Enix; Capcom; Sony; Ubisoft; Activision; Bethesda; Sega; Konami; CD Projekt; 2K Games; Microsoft,,,14,4,True,2026,True
thewincentral.com,unclassified,AS13335,US,OK,Ubisoft; Activision; Rockstar; Konami,,,0,4,True,2026,False
thisgame4you.com,unclassified,AS16509,US,EMPTY,,,,0,0,False,,False
thisisgamethailand.com,unclassified,AS13335,US,OK,Nintendo; Square Enix; Capcom; Sony; EA; Ubisoft; Activision; Rockstar; Bandai Namco; Sega; Konami; FromSoftware,,,1,4,True,2026,False
thunderstore.io,unclassified,,,OK,Nintendo; Sony,repack,,2,2,False,2024,True
tic-tac-toe-glow.en.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega; Konami,ISO; ROM,,9,4,True,2026,True
tickets.piratemc.com,unclassified,AS13335,US,OK,Nintendo; Ubisoft; Activision; Rockstar,,,6,4,True,2026,True
tild.es,unclassified,AS16276,CA,OK,Nintendo; Capcom; Sony; Ubisoft; Activision; Rockstar; Bethesda; Sega; Konami; Valve,ISO,,4,4,True,2026,True
tildes.net,unclassified,AS16276,CA,OK,Nintendo; Capcom; Sony; Ubisoft; Activision; Rockstar; Bethesda; Sega; Konami; Valve,ISO,,4,4,True,2026,True
timberborngame.com,unclassified,AS62068,NL,OK,Capcom; 2K Games,,,4,3,True,2026,True
timesofgames.com,unclassified,AS30148,US,OK,Nintendo; Square Enix; Capcom; Sony; Ubisoft; Activision; Rockstar; Bandai Namco; Konami; CD Projekt; Microsoft; Valve,ROM,,14,4,True,2026,False
timesofindia.indiatimes.com,unclassified,,,OK,Nintendo; Square Enix; Sony; EA; Ubisoft; Activision; Rockstar; Sega; Konami; Valve,ROM,,4,4,True,2026,True
timesofisrael.com,unclassified,AS13335,US,OK,Nintendo; Square Enix; EA; Ubisoft; Activision; Bandai Namco; Sega; Konami; 2K Games; Microsoft,,,4,4,True,2026,True
tiny-village.apk.cafe,mobile,AS60144,LV,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Bandai Namco; Sega; Konami; 2K Games,ISO; APK,,10,4,True,2026,True
tipsandtricks-hq.com,unclassified,AS13335,US,OK,Nintendo; Activision; Rockstar; Konami; Valve,,,2,4,True,2026,True
tix-tax-ios.soft112.com,mobile,,,OK,Square Enix; Capcom; Activision; Konami; Valve,,,5,4,True,2026,True
tixati.com,unclassified,AS56322,HU,OK,EA; Activision,ISO,,0,1,False,,True
tl.wikipedia.org,unclassified,,,OK,Nintendo; Ubisoft; Activision; Rockstar; Sega; Konami; Valve,,,6,3,True,2025,True
tl.y8.com,unclassified,,,OK,Nintendo; Square Enix; Sony; Ubisoft; Activision; Rockstar; Bandai Namco; Sega; Konami; CD Projekt; 2K Games,,,6,4,True,2026,True
toilet-management-simulator.luadist.org,unclassified,AS13335,US,OK,Nintendo; Square Enix; Sony; EA; Ubisoft; Activision; Rockstar; Sega; Konami; 2K Games; Valve,,,2,4,True,2026,True
tokyu-land.co.jp,unclassified,AS16509,US,OK,Activision; Rockstar,,,3,3,True,2026,True
tokyvideo.com,unclassified,,,OK,Capcom; EA; Activision; Sega; Konami; Microsoft,,,1,4,True,2026,True
tomshardware.com,unclassified,AS54113,US,OK,Nintendo; Square Enix; Sony; Ubisoft; Activision; Rockstar; Konami; Valve,ISO; ROM,,12,4,True,2026,False
toolbox-for-minecraft-pe.apk.cafe,mobile,AS60144,LV,OK,Nintendo; Capcom; Activision; Rockstar; Sega; Konami; 2K Games,ISO; APK,,4,4,True,2026,True
toolbox-list.github.io,unclassified,AS54113,US,OK,Activision,,,0,1,False,,False
toolbox.easeus.com,unclassified,,,OK,Capcom; Rockstar; Sega,ISO,,6,3,True,2025,True
tools.wmflabs.org,unclassified,AS14907,US,OK,Ubisoft; Activision; Sega; Valve,,,0,4,True,2026,True
toomkygames.com,unclassified,AS13335,US,OK,Nintendo; Activision; Konami; CD Projekt,,,5,4,True,2026,True
top-pc-games.com,unclassified,,,EMPTY,,,,0,0,False,,False
top.gg,unclassified,AS13335,US,OK,Nintendo; Sony; Ubisoft; Activision; Sega; Konami; Valve,ISO,,2,4,True,2026,False
top.hdtorrent.ru,torrent,AS200019,RU,OK,Nintendo; Bethesda; Microsoft,,,2,4,True,2026,True
top20.games,unclassified,AS13335,US,OK,Nintendo; EA; Ubisoft; Activision; Rockstar; Bethesda; Bandai Namco; Sega; Konami; CD Projekt; 2K Games; Microsoft,,,0,2,False,,True
top4download.com,unclassified,AS40021,DE,EMPTY,,,,0,0,False,,False
topesdegama.com,unclassified,AS212238,US,OK,Nintendo; Square Enix; Sony; Activision; Sega; Konami; Microsoft,,,6,4,True,2026,True
toplist.raidrush.ws,unclassified,AS13335,US,OK,Nintendo; Sony; Activision; Valve,repack; DDL,,1,5,True,2026,True
tor.lafa.site,unclassified,AS13335,US,OK,Capcom,,,0,1,False,,False
torgamez.com,unclassified,,,OK,Nintendo; Sony; Activision; Konami,,,2,4,True,2026,True
torgamez.org,unclassified,,,OK,Nintendo; Sony; Activision; Konami,,,2,4,True,2026,True
torlock.com,unclassified,AS200019,MD,EMPTY,,,,0,0,False,,False
torrage.info,unclassified,AS13335,US,OK,Activision,torrent,,4,2,False,,True
torrends.info,unclassified,AS13335,US,OK,,,,2,1,False,,True
